,Query,Cosine Similarity
13452,iodine deficiency symptoms,0.07724897
13453,brain injuries,0.077244
13454,what causes pancreatitis,0.07724232
13455,38 temperature,0.07723721
13456,signs of dehydration in adults,0.07723201
13457,hypertension headache,0.077225916
13458,what is a dental dam,0.07722358
13459,heart surgeon,0.07719464
13460,dry itchy scalp,0.07719172
13461,cushings syndrome,0.07718861
13462,what is h pylori,0.077179775
13463,brain aneurism,0.07717828
13464,laryngitis symptoms,0.07717443
13465,back acne,0.07716929
13466,commit lozenges,0.07715592
13467,vaginal secretions,0.077106684
13468,cocaine withdrawal symptoms,0.07708403
13469,liver detox diet,0.07706659
13470,hypoglycemia diet,0.077055424
13471,citalopram side effects,0.07705058
13472,surgical instruments,0.07703559
13473,charcoal pills,0.07702548
13474,bpd family,0.07701573
13475,progesterone supplements,0.07700516
13476,lower back pain right side,0.07697657
13477,heart aneurysm,0.07696937
13478,cardiovascular health,0.0769445
13479,diet for diabetics,0.0769179
13480,left side pain under ribs,0.07691427
13481,lip cancer pictures,0.07688067
13482,acne home remedies,0.0768719
13483,magnet therapy,0.0768542
13484,angioplasty,0.0768508
13485,computer tablets,0.07682451
13486,left chest pain,0.07680994
13487,research jobs,0.07678798
13488,blue lips,0.07678613
13489,kidney failure stages,0.076768905
13490,what is a canker sore,0.07676473
13491,effects of radiation,0.0767528
13492,chest muscle pain,0.07673201
13493,symptoms of testicular cancer,0.07671986
13494,athletes foot cure,0.076705195
13495,clean eating diet,0.076692596
13496,ear pain relief,0.07669119
13497,fishy vaginal odor,0.076684326
13498,bone fracture,0.076682
13499,lower belly,0.07664885
13500,weight loss pills for women,0.07663969
13501,cpr training,0.07663707
13502,bunion splint,0.076629415
13503,morphine band,0.07662527
13504,36.5 body temperature,0.07660961
13505,rhinoplasty recovery,0.0765988
13506,thumb joint pain,0.076577865
13507,beta blockers for anxiety,0.07655505
13508,blood clots in leg,0.07654311
13509,coccyx pain,0.076540485
13510,adrenal fatigue,0.076529406
13511,cranberry pills,0.076519385
13512,anesthesia side effects,0.076518245
13513,symptoms of stroke in women,0.07651618
13514,symptoms of hypothyroid,0.07651171
13515,uterine prolapse,0.076489285
13516,testicular exam,0.07647727
13517,alli weight loss tablets,0.076475546
13518,morton neuroma,0.07647058
13519,ivf success rates,0.07646364
13520,what is a stem cell,0.07646227
13521,what is tinnitus,0.07646154
13522,squamous cell carcinoma pictures,0.07645267
13523,synovial joints,0.076450035
13524,night pharmacy,0.07644995
13525,symptoms of a stroke,0.07644216
13526,general adaptation syndrome,0.076433405
13527,sleep apnea test,0.076412916
13528,folate deficiency,0.076410495
13529,muscle tissue,0.07640121
13530,morning after pill effectiveness,0.07639723
13531,blood cell function,0.07639668
13532,insufficiency,0.07635123
13533,swimmers ear treatment,0.07633862
13534,heartburn relief,0.07633802
13535,how to get rid of armpit fat,0.07631329
13536,radiation safety,0.07630505
13537,dizzy wood,0.07629395
13538,egfr test,0.07628235
13539,diet pill,0.07627829
13540,mastectomy,0.07626487
13541,soup diet,0.07625648
13542,calories in hard boiled egg,0.07623681
13543,diabetic neuropathy,0.07622398
13544,vaginal dryness,0.0762137
13545,natural thyroid treatment,0.076205164
13546,effects of obesity,0.076203085
13547,hip replacement surgery,0.07619715
13548,cervical cancer causes,0.07618591
13549,colorectal cancer screening,0.076152004
13550,recovery college,0.07611321
13551,stroke prevention,0.076096535
13552,melanoma cancer,0.07607127
13553,cancer survival rates,0.076059185
13554,kidney stones symptoms in women,0.07605677
13555,iud birth control,0.07605061
13556,loratadine vs cetirizine,0.07603191
13557,how to get rid of kidney stones,0.07601445
13558,burning sensation in stomach,0.07599371
13559,enlarged heart symptoms,0.07599203
13560,new diet pills,0.075963095
13561,liverpool heart and chest,0.07595888
13562,child obesity statistics,0.07595841
13563,roux en y gastric bypass,0.07595599
13564,folic acid pregnancy,0.07594867
13565,cortisol and weight gain,0.075945705
13566,vocal cord dysfunction,0.07594326
13567,viagra dosage,0.07592079
13568,altered consciousness,0.075898655
13569,skin cancer symptoms,0.07589727
13570,how to get rid of earache,0.07589648
13571,underactive thyroid,0.07585053
13572,ovarian cancer stages,0.075840086
13573,local anesthetic,0.07581321
13574,absence seizure,0.07580549
13575,spider bites symptoms,0.07579425
13576,fast weight loss pills,0.075775
13577,psychotropic drugs,0.07576104
13578,aneurysm symptoms,0.075756684
13579,prednisone side effects,0.07575323
13580,cvd,0.07574226
13581,bmi calculator children,0.07573473
13582,foods to avoid with gout,0.0757297
13583,flat head syndrome,0.075727016
13584,dietitians,0.07572457
13585,cetirizine hydrochloride and pseudoephedrine hydrochloride,0.075717956
13586,education and training,0.075711526
13587,bruises train,0.07570778
13588,lumbar plexus,0.075695805
13589,radiator is cold,0.07569338
13590,incentive spirometry,0.07568066
13591,hormone replacement therapy,0.07566537
13592,how long does food poisoning last,0.075652525
13593,what is gene therapy,0.075609595
13594,abortion side effects,0.0755732
13595,adhd drugs,0.07555865
13596,sodium chloride,0.07554456
13597,symptoms of liver failure,0.07552913
13598,bleed radiator,0.075499624
13599,omeprazole side effects,0.07549545
13600,colorectal cancer symptoms,0.0754789
13601,sleep anxiety,0.0754641
13602,cures for insomnia,0.0754001
13603,potassium citrate,0.07538611
13604,diuretic foods,0.075380355
13605,endometriosis treatment,0.07537707
13606,azithromycin side effects,0.075374335
13607,symptoms of anorexia,0.075365745
13608,effects of dehydration,0.07532972
13609,copd causes,0.075280584
13610,uric acid,0.07527736
13611,symptoms of low blood sugar,0.07526926
13612,magnesium foods,0.075265706
13613,bone cyst,0.075261906
13614,bunion surgery recovery,0.07525745
13615,ultrasound at 6 weeks,0.07524613
13616,gal bladder,0.075244255
13617,attachment disorder,0.0752397
13618,sexual education,0.075175725
13619,contractions feel like,0.07514124
13620,umbilical hernia,0.075078234
13621,cognitive development,0.07506993
13622,muscle ache after exercise,0.07506209
13623,health benefits of celery,0.075040884
13624,soda teeth,0.07498824
13625,acids,0.07498724
13626,corticosteroids side effects,0.074985154
13627,indigestion remedies,0.074949056
13628,back pain causes,0.07493763
13629,thyroid disease symptoms,0.074936956
13630,e benefits,0.07490195
13631,diabetic foot ulcer,0.07488909
13632,high uric acid,0.07486583
13633,seizure disorder,0.07486573
13634,natural breast,0.07485739
13635,causes of obesity,0.07484713
13636,sunburn rash,0.07483701
13637,crime and disorder,0.074822254
13638,melatonin overdose,0.07480253
13639,fuel pump symptoms,0.0747924
13640,feet hurt,0.074777365
13641,melanoma pictures,0.07474989
13642,signs of a miscarriage,0.074747704
13643,cost of ivf,0.07471399
13644,ulcer treatment,0.07471367
13645,best diet pill,0.07471046
13646,acne treatments,0.074700646
13647,adh hormone,0.07469785
13648,nuclear medicine technologist,0.0746832
13649,in ear thermometer,0.07468181
13650,overeating,0.0746442
13651,symptoms of hypoglycemia,0.074623115
13652,new diet pill,0.07461798
13653,2 year old temperature 39,0.07459472
13654,viagra side effects,0.07457253
13655,spinal,0.07454875
13656,stomach pains after eating,0.07453427
13657,is laryngitis,0.07452813
13658,eating disorder test,0.074506305
13659,concerta medication,0.0744932
13660,signs of breast cancer in women,0.07446462
13661,ovulation bleeding,0.07446398
13662,groin pain in women,0.07445514
13663,heartburn remedy,0.07444565
13664,calories in boiled egg,0.074439295
13665,muscle fibres,0.074425
13666,gangrene symptoms,0.07441962
13667,bulging disc symptoms,0.074402034
13668,the pains of being pure at heart,0.074386805
13669,pain in lower left,0.07435951
13670,folic acid and pregnancy,0.074350625
13671,hypothermia,0.07433103
13672,vitamin d deficiency causes,0.07428697
13673,liquid nicotine,0.07428543
13674,right chest pain,0.074281104
13675,what is oncology,0.07427604
13676,mthfr gene,0.07427328
13677,dislocated jaw,0.07424227
13678,thrombosis,0.07423518
13679,psychosis definition,0.07420561
13680,calcium nitrate,0.07419668
13681,teething,0.07414106
13682,a specialised cell,0.07407596
13683,sex addiction symptoms,0.074063875
13684,urinary bladder,0.07403186
13685,weight loss pills that work,0.07402524
13686,normal temperature,0.07401863
13687,egfr blood test,0.07401204
13688,ckd diet,0.07401106
13689,orthopaedic surgeon,0.07398108
13690,adhd symptoms,0.073966
13691,nicotine patches,0.07396557
13692,how to treat prickly heat,0.07396439
13693,melatonin for children,0.07393924
13694,calf muscles,0.07393532
13695,private gp,0.073918276
13696,drug and alcohol abuse,0.07387395
13697,contact lenses prescription,0.07384738
13698,acne treatment,0.07383685
13699,bph symptoms,0.073828235
13700,stinging nettles,0.073815435
13701,home remedies for acne,0.07380417
13702,after tooth extraction,0.07379933
13703,anti seizure medication,0.073761255
13704,adhd diagnosis,0.07374856
13705,hyperparathyroidism,0.07372314
13706,adrenal glands,0.073712066
13707,forensic psychiatry,0.073699325
13708,burn treatment,0.073697336
13709,38 degrees temperature,0.07367244
13710,111,0.07365184
13711,lost taste,0.07363656
13712,side effects of sertraline,0.07362285
13713,joint pain causes,0.07361367
13714,pulmonary embolism treatment,0.07361205
13715,obsessive compulsive personality disorder,0.07361144
13716,how to become a dentist,0.073611245
13717,rotator cuff surgery recovery,0.073602624
13718,nhs scotland pay scales,0.07356221
13719,ear tubes,0.07351997
13720,necrosis definition,0.07345071
13721,endometrial cancer,0.073442504
13722,vertigo symptoms,0.07343082
13723,anterior compartment syndrome,0.07342752
13724,gallbladder surgery,0.07342732
13725,compounding pharmacy,0.07342085
13726,gabapentin side effects,0.0734085
13727,what is oxycodone,0.07340637
13728,substance abuse treatment,0.07340116
13729,reiki therapy,0.07334844
13730,bicep pain,0.07334033
13731,leptin diet,0.07328685
13732,pulmonary hypertension,0.07328035
13733,specific gravity of urine,0.07327917
13734,vitamin b complex benefits,0.07327484
13735,alcoholic symptoms,0.073266014
13736,magnesium citrate,0.07321017
13737,brain surgery games,0.07319363
13738,lockjaw symptoms,0.073189035
13739,piercing pain,0.0731887
13740,cholesterol medications,0.07317453
13741,how to take creatine,0.07316992
13742,what is taurine,0.07316025
13743,cauda equina syndrome,0.07313666
13744,miscarriage bleeding,0.07313582
13745,temperature over 40,0.07311186
13746,doxycycline dosage,0.07309986
13747,symptoms of a heart attack,0.073088296
13748,absess tooth,0.073072545
13749,lamotrigine side effects,0.07305349
13750,calories in a boiled egg,0.07303465
13751,sensitive teeth,0.07302466
13752,diaphragm birth control,0.07302194
13753,dental claim form,0.073000476
13754,iron deficiency anemia symptoms,0.07299057
13755,caffeine pills,0.072988324
13756,burzynski,0.072976284
13757,why does asparagus make urine smell,0.072964214
13758,shoulder subluxation,0.072960585
13759,health benefits of bananas,0.07295256
13760,bruise easily,0.07293669
13761,chronic heart failure,0.07291184
13762,meniscus tear symptoms,0.07290851
13763,carpal bones,0.07289514
13764,redness,0.072892696
13765,valium side effects,0.07288491
13766,portal hypertension,0.07287628
13767,dog vitamins,0.072847605
13768,diabetic seizure,0.07283203
13769,dietary guidelines,0.07281331
13770,breast cysts,0.07280444
13771,mirena side effects,0.0728027
13772,heartburn home remedies,0.07279453
13773,cinnabon calories,0.07279095
13774,copd stages,0.072752066
13775,signs of alcoholism,0.072741464
13776,sex addiction test,0.072719574
13777,taste in mouth,0.07270839
13778,cancer in lymph nodes,0.07270014
13779,orthopedic surgeon,0.07269872
13780,symptoms of ovarian cyst,0.072677344
13781,burning sensation in breast,0.072662085
13782,prevent prickly heat,0.072659254
13783,magnesium benefits,0.072630204
13784,melatonin for kids,0.07262626
13785,azithromycin and alcohol,0.07261232
13786,endo,0.07260919
13787,uk temperature,0.072606884
13788,h3n8,0.072604775
13789,cd4,0.072573334
13790,carnitine deficiency,0.07256195
13791,mirena removal,0.0725528
13792,athletes foot home remedy,0.07254635
13793,adhd meds,0.07254166
13794,suicidal ideation,0.07253093
13795,vicks rub,0.07252102
13796,male prostate,0.07251963
13797,what muscles do,0.072516896
13798,what does a female orgasm feel like,0.0725061
13799,over the counter diet pills,0.0725043
13800,ear pain,0.07248673
13801,timing contractions,0.07248188
13802,toddler temperature 39,0.07248035
13803,hamstring muscles,0.07246596
13804,cardiac stress test,0.072428904
13805,caffeine withdrawal symptoms,0.07242575
13806,counseling center,0.07242445
13807,signs of heat exhaustion,0.072397836
13808,thigh muscle pain,0.07236513
13809,symptoms of high blood sugar,0.072349325
13810,rectal fissure,0.07233973
13811,lower back pain left side,0.07233879
13812,what are amino acids,0.07233212
13813,iapt,0.07231931
13814,ovulation days,0.072312854
13815,risk factors for breast cancer,0.072282895
13816,the effects of smoking,0.072267346
13817,congenital heart defect,0.07226127
13818,broken tailbone,0.07225768
13819,side effects of antidepressants,0.07225644
13820,hypothyroidism,0.072256126
13821,bleeding after intercourse,0.07224372
13822,hydrotherapy,0.072240904
13823,appendix function,0.07217581
13824,psychotherapy,0.07216951
13825,resection,0.07216835
13826,vagal nerve stimulator,0.072167486
13827,foods high in b12,0.07216116
13828,normal pressure hydrocephalus,0.07212324
13829,pluripotent stem cells,0.07211494
13830,lactic acidosis symptoms,0.07209486
13831,cortisone cream,0.07209287
13832,stretches for lower back pain,0.07209269
13833,stop snoring,0.072087474
13834,best diet pills,0.07208024
13835,liver enzymes,0.07207095
13836,tramadol for dogs,0.07204705
13837,breast cancer research foundation,0.072017156
13838,symptoms of pancreatic cancer,0.072012484
13839,iliac artery,0.07201191
13840,taking charge of your fertility,0.071998276
13841,ovarian cancer survival rate,0.07196873
13842,polyps,0.071952075
13843,gastric sleeve surgery,0.07195141
13844,mthfr mutation,0.071923435
13845,ptsd treatment,0.071918875
13846,lemsip max all in one,0.07185412
13847,breast tenderness causes,0.071838714
13848,labia surgery,0.071835764
13849,angiography,0.071808755
13850,menopause weight gain,0.07179599
13851,chronic lower back pain,0.07178745
13852,what is acupuncture,0.07175573
13853,cream for rosacea,0.07173775
13854,drug rehab centers,0.07171825
13855,pain in lower back,0.07170702
13856,sacroiliac joint pain,0.07170204
13857,symptoms of aneurysm,0.07170061
13858,teeth implants,0.07168566
13859,oramorph,0.071672305
13860,chemists,0.071652085
13861,san antonio breast cancer symposium,0.07164744
13862,lost sense of taste,0.07163844
13863,hip pain causes,0.0716298
13864,symptoms of gerd,0.071626134
13865,specialised cells,0.0716235
13866,heroin withdrawal symptoms,0.07159099
13867,child temperature 39,0.071555145
13868,liver cysts,0.071531706
13869,bleeding ulcer,0.0715249
13870,copper deficiency,0.07150196
13871,invasive breast cancer,0.071462065
13872,sciatica exercises,0.0714573
13873,what causes bladder infections,0.07145046
13874,big toe pain,0.07144589
13875,sports physical therapy,0.07144586
13876,myofascial pain,0.071415335
13877,endoscopy procedure,0.07139852
13878,calcium foods,0.07137349
13879,weight loss exercise,0.07136964
13880,orthopedic surgeons,0.07135572
13881,signs of liver damage,0.07135008
13882,folic acid supplement,0.07133407
13883,cold laser therapy,0.07132077
13884,symptoms of endometriosis,0.07130942
13885,tonsillectomy in adults,0.07129431
13886,endometriosis pain,0.07128382
13887,causes of anxiety,0.07127315
13888,symptoms of liver damage,0.07125906
13889,acne remedies,0.07124914
13890,littmann cardiology iii,0.07124719
13891,acid reflux,0.07124645
13892,shin splint stretches,0.071222425
13893,potassium cyanide,0.071221456
13894,late night pharmacy,0.07120248
13895,blood clots in legs,0.071152054
13896,neurology journal,0.071137324
13897,abdominal aorta,0.07110475
13898,stomach ulcer treatment,0.07109295
13899,symptoms of laryngitis,0.07107655
13900,acid reflux in babies,0.07105388
13901,tierd,0.071047515
13902,what is diazepam,0.071037695
13903,thyroid symptoms in women,0.07097801
13904,sciatica nerve,0.07097263
13905,skin care reviews,0.07095414
13906,bereavement,0.0709515
13907,breast cancer tattoos,0.07091966
13908,azithromycin dosage,0.07091203
13909,what is a pediatrician,0.07089886
13910,sunburn blisters,0.070866756
13911,canker sore on lip,0.07084847
13912,signs of ectopic pregnancy,0.070837766
13913,mirena iud side effects,0.07083482
13914,medial tibial stress syndrome,0.07082245
13915,toe numbness,0.07081929
13916,labrum surgery,0.07078902
13917,nitrates in urine,0.07076759
13918,complex ovarian cyst,0.070764095
13919,belly button hernia,0.07075542
13920,the lancet oncology,0.07074657
13921,scalp pain,0.07073506
13922,getting rid of acne,0.07071796
13923,symptoms of low iron,0.070710056
13924,testicular cancer signs,0.070663884
13925,adhd in children,0.07066362
13926,blood pressure symptoms,0.07065784
13927,amniotic band syndrome,0.07064377
13928,heroin effects,0.07063414
13929,oestrogen,0.07061663
13930,cholesterol drugs,0.0706152
13931,antidepressants and weight gain,0.070600525
13932,lower left abdomen pain,0.07059338
13933,how to become a pharmacist,0.07058663
13934,tingling in toes,0.070548646
13935,stroke,0.07052669
13936,progesterone pills,0.07051881
13937,how to get rid of dry skin,0.07050833
13938,folic acid deficiency,0.07050285
13939,thoracic back pain,0.07048676
13940,vitamin d3 benefits,0.070480436
13941,signs of liver failure,0.07047785
13942,obese children,0.07047321
13943,liver cancer prognosis,0.07047172
13944,stress incontinence,0.07044312
13945,far over the misty mountains cold,0.07043705
13946,cardiac stent,0.07042629
13947,calories in a hard boiled egg,0.070391946
13948,primary pulmonary hypertension,0.070371054
13949,shin splints symptoms,0.070370786
13950,alli weight loss pills,0.07034972
13951,ovarian cancer prognosis,0.07029876
13952,40 degrees celsius,0.07029507
13953,acupuncture for weight loss,0.07028524
13954,colony collapse disorder,0.07026645
13955,what is palliative care,0.070240565
13956,signs of anemia,0.07020328
13957,irregular menstrual cycle,0.07019988
13958,oral and maxillofacial surgery,0.07018905
13959,lemon detox diet,0.07018724
13960,congestive heart failure,0.0701523
13961,implantation symptoms,0.070131056
13962,thyroid cancer symptoms,0.0700888
13963,breast cancer screening,0.07007344
13964,blocked ears,0.070064515
13965,cervical rib,0.070052475
13966,wine while pregnant,0.07004167
13967,heart failure symptoms,0.0700088
13968,vitamin life,0.07000734
13969,protien in urine,0.06999622
13970,glaucoma surgery,0.06999273
13971,red spots on tongue,0.06991368
13972,triage,0.06988704
13973,light therapy box,0.069831505
13974,angiogram procedure,0.069809355
13975,pain in lower right,0.06980464
13976,radiator bleed valve,0.06979882
13977,ocd moosh and twist,0.069794625
13978,scaphoid fracture,0.06978846
13979,wrist splint,0.06978716
13980,amputation,0.06976439
13981,adrenal cancer,0.06976424
13982,inclusion cyst,0.069745995
13983,varicose veins,0.0696952
13984,glands in neck,0.06966908
13985,bicarb,0.0696569
13986,pulled calf muscle,0.06965366
13987,why are my boobs sore,0.06964882
13988,lymph nodes in groin,0.06962274
13989,ear plugs,0.069610626
13990,tramadol addiction,0.069582
13991,gestational age,0.06957057
13992,why is my radiator cold,0.06956535
13993,benefits of exercise,0.0695587
13994,pulled muscles,0.06954875
13995,water retention remedies,0.069541685
13996,benefits of protein,0.06953859
13997,wastewater treatment plant,0.06953833
13998,how cold is space,0.069534905
13999,burning sensation in chest,0.0695198
14000,alcohol detox symptoms,0.069510035
14001,cholesterol medication,0.06950133
14002,virtual surgery games,0.06946671
14003,general practice,0.06946556
14004,estrogen pills,0.06945726
14005,symptoms of ocd,0.06944433
14006,meniscus surgery,0.06941021
14007,hypertension medications,0.069348656
14008,gallbladder location,0.06934691
14009,acid reflux medication,0.069339454
14010,counseling services,0.06932263
14011,what are canker sores,0.06929649
14012,ischemic cardiomyopathy,0.06929337
14013,chronic masturbation,0.06928754
14014,stress fracture symptoms,0.06926106
14015,effects of heroin,0.06923575
14016,symptoms of thyroid,0.06921318
14017,is it normal to eat your period blood,0.069137
14018,vertigo treatment,0.06910503
14019,practitioner,0.06910072
14020,thyroid diet,0.06908582
14021,sexual reassignment surgery,0.06908545
14022,recurrent laryngeal nerve,0.06907715
14023,cervical stenosis,0.069074616
14024,mri with contrast,0.06906977
14025,chest wall pain,0.06906952
14026,symptoms of heart failure,0.06906224
14027,statin side effects,0.06897729
14028,ultrasound jobs,0.06888007
14029,cranial nerve,0.06887429
14030,what is vitamin e good for,0.06881039
14031,forensic toxicology,0.06880193
14032,signs of hypoglycemia,0.06877773
14033,eye movement desensitization and reprocessing,0.068761624
14034,high calcium in blood,0.06870738
14035,39 body temperature,0.06855387
14036,causes of leukemia,0.06854436
14037,spinal cord stimulator,0.0685147
14038,what is a hematoma,0.06850209
14039,when does menopause start,0.068443604
14040,research studies,0.06842097
14041,blisters on feet,0.06838461
14042,male fertility test,0.06834268
14043,bruise wheel,0.068291835
14044,breast biopsy,0.068266526
14045,hypothyroidism symptoms checklist,0.0682575
14046,amitriptyline side effects,0.06824919
14047,midlife crisis symptoms,0.068237275
14048,metronidazole and alcohol,0.06823365
14049,gp walk in centre,0.06820858
14050,call the midwife fanfiction,0.06819598
14051,orlistat tablets,0.06816603
14052,vision therapy,0.068135835
14053,effects of smoking,0.06806485
14054,hypothyroid diet,0.06805592
14055,what is a fistula,0.06804496
14056,urethra pain,0.0680239
14057,rectal pain,0.06800183
14058,sore feet,0.06799483
14059,thyroid problem symptoms,0.0679934
14060,one a day vitamins,0.067980014
14061,signs of blood clot in leg,0.06795284
14062,kidney stone symptoms,0.06795266
14063,stress echocardiogram,0.06792641
14064,manic depressive disorder,0.06790413
14065,heidi montag surgery,0.067888826
14066,home remedies for heartburn,0.067886524
14067,acid in face,0.067881465
14068,salivary gland stone,0.06787162
14069,cardiopulmonary arrest,0.06786411
14070,kidney pain location,0.06785247
14071,semen taste,0.0678216
14072,stroke association,0.06781957
14073,spider in ear,0.067804396
14074,csection,0.06778095
14075,hand reflexology,0.06777869
14076,dizziness when lying down,0.067746535
14077,benefits of water,0.06774138
14078,dietician,0.06773393
14079,male birth control pill,0.06770425
14080,adrenal exhaustion,0.06767905
14081,dettol mould and mildew,0.06764033
14082,spider bite symptoms,0.06758215
14083,how to cure shin splints,0.06756733
14084,what do bed bug bites look like,0.067566805
14085,nectarine calories,0.06756571
14086,tegretol side effects,0.06756331
14087,secondary hypothyroidism,0.06755558
14088,types of brain tumors,0.0675337
14089,how to become a midwife,0.06752477
14090,functional mri,0.06751346
14091,sociopathic personality disorder,0.06751257
14092,shin splint treatment,0.067509025
14093,seizure medication,0.06749743
14094,psychosomatic,0.06747264
14095,shin splints stretches,0.06746683
14096,profuse sweating,0.06744748
14097,endocrine disorders,0.0674351
14098,tramadol overdose,0.067403235
14099,post traumatic stress syndrome,0.06739875
14100,function of pancreas,0.06738946
14101,why does my chest hurt,0.06735805
14102,complex partial seizure,0.067323126
14103,39 in fahrenheit,0.06731151
14104,pleurisy causes,0.06726156
14105,epilepsy,0.06724211
14106,natural blood thinners,0.0672402
14107,breast cancer stages,0.067182496
14108,cold cave,0.06716355
14109,incarcerated hernia,0.06712213
14110,medication for adhd,0.06706047
14111,early years practitioner,0.06703957
14112,thyroid hormones,0.06703165
14113,what causes eye twitching,0.067019545
14114,skin cancer signs,0.0670146
14115,gaul bladder,0.066986494
14116,tramadol withdrawal symptoms,0.06698561
14117,brainstem,0.06697005
14118,sleep assult,0.0669254
14119,shift work disorder,0.06692142
14120,breast cancer risk factors,0.06689653
14121,causes of heart disease,0.06689428
14122,cabg surgery,0.06688984
14123,oncology definition,0.06687792
14124,lower left abdominal pain,0.066849664
14125,blood type a diet,0.06680654
14126,vicks vapor rub,0.06679363
14127,brushing teeth with baking soda,0.06678048
14128,surgical tools,0.066749506
14129,journal of trauma,0.06673584
14130,cardiac rehab,0.0667259
14131,symptoms of heat exhaustion,0.06672274
14132,ovarian cysts,0.06671555
14133,chapped lips,0.066662334
14134,dry cracked hands,0.06666107
14135,types of synovial joints,0.06664792
14136,when teething,0.06664668
14137,psychogenic,0.06664333
14138,brain foods,0.06664322
14139,ankle sprains,0.066642694
14140,exercise for weight loss,0.06663886
14141,causes of eye twitching,0.06663089
14142,health benefits of avocado,0.066614576
14143,h1n1 map,0.06660322
14144,toe pain,0.066597715
14145,symptoms of thyroid disease,0.06659709
14146,anxiety definition,0.06659317
14147,what is cervical cancer,0.066587895
14148,electrolyte imbalance,0.06657599
14149,liver function,0.066558786
14150,turp surgery,0.06655706
14151,effects of quitting smoking,0.066552036
14152,kegel muscles,0.066547364
14153,signs of an ectopic pregnancy,0.066528596
14154,mini mental status exam,0.06651183
14155,low thyroid symptoms,0.06651099
14156,nhs property services,0.06646106
14157,diets for diabetics,0.06641996
14158,rice protein powder,0.066373535
14159,how to have a miscarriage,0.06636053
14160,breast pain causes,0.06635463
14161,congenital heart failure,0.06634194
14162,how to stop overthinking,0.066341676
14163,moderna,0.0663414
14164,small cell carcinoma,0.06632269
14165,age related macular degeneration,0.066292986
14166,addisons,0.06628634
14167,mohs surgery,0.06626
14168,child temperature 40,0.06620559
14169,torn ligament in knee,0.06617533
14170,hypertension,0.06613594
14171,pain when walking,0.066124946
14172,right flank pain,0.066119485
14173,private practice,0.06610451
14174,steroid hormones,0.066093475
14175,numbness in hands and feet,0.066092215
14176,stomach hurts after eating,0.066051446
14177,regional anesthesia,0.06601845
14178,spinal column,0.066000745
14179,ovarian cysts symptoms,0.065972306
14180,undigested food in stool,0.065962456
14181,side effects of omeprazole,0.065924935
14182,loss of taste smell,0.06591991
14183,getting pregnant on the pill,0.06584675
14184,calories in chicken,0.06583236
14185,blood type o diet,0.065812
14186,lithium medication,0.065784425
14187,red spots on legs,0.0657838
14188,causes of bipolar disorder,0.065778434
14189,nutrition education,0.06574872
14190,mortality definition,0.06574295
14191,toddler temperature 40,0.06570011
14192,liver pain symptoms,0.06569058
14193,melanoma staging,0.06566751
14194,adult acne,0.06565331
14195,compulsive eating disorder,0.065623805
14196,breast cancer survival rate,0.065620825
14197,toe fungus treatment,0.06560924
14198,bloodshot eyes causes,0.06560453
14199,starvation diet,0.06557457
14200,methadone treatment,0.06556174
14201,diet by blood type,0.06554148
14202,hydrochloric acid msds,0.06554081
14203,orchard surgery,0.06552831
14204,hormone diet,0.065526314
14205,corneal abrasion,0.065524735
14206,uterine cancer symptoms,0.0655111
14207,education jobs,0.06550199
14208,foods that lower blood sugar,0.065488964
14209,effects of methamphetamine,0.06541762
14210,normal blood glucose levels,0.06538657
14211,vascular,0.06538254
14212,baby sleep schedule,0.06537202
14213,diazepam dosage,0.065361954
14214,diabetic diets,0.06535412
14215,receeding gums,0.06531617
14216,borderline disorder,0.06522774
14217,achilles tendinitis,0.06522763
14218,prostate cancer badge,0.06521531
14219,intercostal muscles,0.065212205
14220,post traumatic stress disorder treatment,0.06520033
14221,blood clots in urine,0.065186895
14222,alli diet pills,0.06518604
14223,lichen sclerosis,0.06518118
14224,what is sleep paralysis,0.06517232
14225,prednisone and alcohol,0.06516945
14226,how to get rid of varicose veins,0.06514326
14227,temp 36.5,0.06511226
14228,register with gp,0.06511011
14229,waste water treatment,0.065094836
14230,free diet pills,0.06508883
14231,diabetic desserts,0.06503825
14232,carotid body,0.06502038
14233,signs of pancreatic cancer,0.06501876
14234,wisdom teeth recovery time,0.06501117
14235,cold radiators,0.06499769
14236,heart murmur symptoms,0.06499109
14237,twitching in sleep,0.064969115
14238,implant birth control,0.06496671
14239,hormone free birth control,0.06496232
14240,urinary incontinence,0.06494929
14241,symptoms of skin cancer,0.064936094
14242,alcohol rehab,0.06493035
14243,how to get rid of prickly heat,0.06492503
14244,dog bite treatment,0.06491979
14245,biotin deficiency,0.06490908
14246,cold laser,0.064904265
14247,education uk,0.064890206
14248,alli diet pill,0.06488122
14249,juice fasting,0.0648652
14250,signs of early miscarriage,0.06485282
14251,magnesium side effects,0.06482163
14252,hepatic artery,0.064821236
14253,adhd symptoms in children,0.06481981
14254,premenstrual dysphoric disorder,0.06481442
14255,nature deficit disorder,0.064794585
14256,sprained ankle,0.06478533
14257,babies start teething,0.06478063
14258,chest pain after eating,0.06477327
14259,local gp,0.064724244
14260,narcolepsy symptoms,0.06471131
14261,melanoma prognosis,0.06470521
14262,thyroid surgery,0.06469985
14263,how to get rid of a pimple overnight,0.0646783
14264,alzheimers stages,0.06465073
14265,types of surgeons,0.06464925
14266,hair follicle drug test,0.06461746
14267,enlarged prostate,0.0646117
14268,liquid diet weight loss,0.064576894
14269,adhd test,0.06452559
