,Query,Cosine Similarity
15557,high blood pressure remedies,0.016542943
15558,bypass surgery,0.016530482
15559,eye movement desensitization and reprocessing,0.016520228
15560,caffeine and blood pressure,0.016518548
15561,cabbage soup diet,0.016470991
15562,pulmonary rehabilitation,0.016439836
15563,apple cider vinegar weight loss,0.016376466
15564,types of surgeons,0.016286377
15565,what is morphine,0.0162787
15566,acupuncture for weight loss,0.01627331
15567,vertigo treatment,0.016250182
15568,nicotine withdrawal symptoms,0.016210936
15569,keloid scar,0.016175907
15570,numb feet,0.016154319
15571,what is a lobotomy,0.016131021
15572,diabetic foot care,0.016052784
15573,symptoms of kidney stones,0.016028967
15574,diabetic foot pain,0.015982594
15575,niacin flush,0.015959766
15576,spinal stenosis symptoms,0.015928615
15577,glue ear,0.015927363
15578,coronary artery anatomy,0.015917797
15579,ingrown toenail treatment,0.015894398
15580,fatty liver diet,0.015890785
15581,signs of ulcer,0.015850622
15582,high blood pressure medicine,0.015802165
15583,hand reflexology,0.015800104
15584,chest workout,0.015779182
15585,benefits of wheatgrass,0.015758658
15586,sciatic notch,0.015758611
15587,adrenal insufficiency,0.015749147
15588,hernia symptoms in men,0.015638113
15589,normal potassium levels,0.015629241
15590,sleep apnea treatment,0.015620282
15591,cardiovascular health,0.015584305
15592,how to get rid of armpit fat,0.015562784
15593,most effective diet pills,0.015489672
15594,40 celsius in fahrenheit,0.015468225
15595,veins on legs,0.015441213
15596,home remedies for earache,0.0154374875
15597,kidney diet,0.015379757
15598,hearing aid repair,0.015378788
15599,how to get rid of zits,0.015337342
15600,scalp acne,0.015329314
15601,natural acne treatment,0.015282437
15602,vascular dementia,0.015270811
15603,apple cider vinegar pills,0.015255058
15604,sciatic pain,0.015242294
15605,dog nutrition,0.015213277
15606,normal sodium levels,0.015153656
15607,how to become a pharmacist,0.015134729
15608,what is nicotine,0.015127994
15609,lithium medication,0.015127569
15610,counselling jobs,0.015097547
15611,gabapentin side effects,0.01506656
15612,what is potassium,0.015059415
15613,epithelial tissue function,0.015059248
15614,local gp,0.015058016
15615,prescription safety glasses,0.015049408
15616,pulled muscles,0.015047871
15617,nhs track and trace,0.015029029
15618,temperature of 40,0.01502879
15619,buffered aspirin,0.015011815
15620,why do i bruise so easily,0.014990021
15621,subarachnoid space,0.014938981
15622,veterinary assistant salary,0.014902701
15623,melanoma in situ,0.014858909
15624,muscles glasses,0.014842585
15625,what is hernia,0.014806698
15626,burning calories,0.014801223
15627,what causes acne,0.014790781
15628,ear pain relief,0.014733436
15629,enbrel side effects,0.014669551
15630,cervical spinal stenosis,0.014664397
15631,calming tablets for dogs,0.014641679
15632,male enhancement pills,0.014605995
15633,calorie burning exercises,0.014553662
15634,crabs symptoms,0.014481046
15635,symptoms of stomach ulcers,0.014434475
15636,funny sunburn,0.014385447
15637,how to treat a blister,0.014306307
15638,niacin side effects,0.014247432
15639,exercises for lower back pain,0.014225487
15640,nutritionist degree,0.014176518
15641,what does a blood clot feel like,0.014163274
15642,late night pharmacy,0.014151465
15643,lips dry,0.014144592
15644,diploma in education and training,0.014116617
15645,signs of sleep apnea,0.014099114
15646,cavernous sinus thrombosis,0.014089216
15647,heart stent,0.014083102
15648,hypnosis for weight loss,0.01401023
15649,the effects of alcohol,0.013960876
15650,carbohydrates in food,0.013956521
15651,alcoholic neuropathy,0.013918156
15652,what causes kidney stones,0.013898997
15653,hair drug testing,0.013846558
15654,nhs estates,0.013806084
15655,bicarbonate,0.013783695
15656,amitriptyline side effects,0.013729168
15657,jock itch cream,0.013524786
15658,spine pain,0.013446242
15659,radiators cold at bottom,0.01341556
15660,what is acid reflux,0.01339649
15661,nodule on thyroid,0.013356044
15662,stretches for sciatica,0.013347225
15663,foods with vitamin a,0.013272662
15664,kidney stone pain,0.013232445
15665,addiction recovery,0.013230325
15666,pure sleep,0.013212828
15667,side effects of antidepressants,0.013167907
15668,vestibular disease in dogs,0.013150058
15669,prostate cancer statistics,0.013128081
15670,thyroid surgery,0.013085689
15671,vicks humidifier,0.013070576
15672,cosmetic dentistry,0.013065595
15673,temporal lobe epilepsy,0.013030641
15674,best decongestant,0.013024893
15675,what foods have potassium,0.013022231
15676,wisdom teeth removal recovery,0.012993715
15677,marijuana withdrawal symptoms,0.012985315
15678,sports therapy,0.01294703
15679,skim milk calories,0.012906525
15680,turmeric health benefits,0.012886096
15681,best acne medication,0.012848985
15682,alcohol withdrawal symptoms,0.012798518
15683,epidural steroid injections,0.012796629
15684,prostate massage video,0.012795439
15685,natural blood thinners,0.012667036
15686,calcium absorption,0.012621595
15687,alcohol detox symptoms,0.012595893
15688,what does heartburn feel like,0.0125883985
15689,blisters on feet,0.012505047
15690,how cold is space,0.01247778
15691,pharmacy personal statement,0.012450147
15692,dry feet,0.012421414
15693,laparoscopic surgery,0.012392558
15694,signs of kidney stones,0.012347266
15695,acid reflux foods to avoid,0.012192216
15696,what causes high blood pressure,0.012164276
15697,diets for diabetics,0.0119590135
15698,prostate cancer symptoms,0.011955714
15699,how to become a nurse practitioner,0.011926404
15700,symptoms of epilepsy,0.011911948
15701,earache remedies,0.011867944
15702,amitriptyline overdose,0.011865549
15703,sensory diet,0.011861273
15704,thoracic surgeon,0.0118393935
15705,anorexia treatment,0.011835039
15706,acth stimulation test,0.011825034
15707,omega 3 fatty acid,0.011808641
15708,causes of kidney stones,0.011789517
15709,adult tonsillectomy,0.011747501
15710,clonazepam dosage,0.011696668
15711,how long do antibiotics take to work for uti,0.011669468
15712,rational emotive therapy,0.0116227865
15713,valium effects,0.011620209
15714,foods high in folate,0.011610971
15715,what causes nightmares,0.0116064595
15716,shoulder arthroscopy,0.011582313
15717,garlic clove,0.01157311
15718,symptoms of carpal tunnel syndrome,0.011548175
15719,nicotine overdose,0.01151574
15720,snoring remedies,0.011421172
15721,low potassium foods,0.01137189
15722,health benefits of avocado,0.011355441
15723,how to get rid of acne fast,0.011332972
15724,how many calories in a chicken breast,0.01132188
15725,hand surgery,0.011318281
15726,signs of an ulcer,0.01130552
15727,recovery college,0.011245728
15728,pork belly slices,0.011202425
15729,beta blockers for anxiety,0.011123015
15730,shin splint stretches,0.011081621
15731,feet pain,0.011072385
15732,temperature of 40 degrees,0.011066357
15733,home remedies for tooth pain,0.011047911
15734,steroid use,0.011030259
15735,low blood pressure treatment,0.011025026
15736,shin splints stretches,0.01097203
15737,sciatica relief,0.010970848
15738,best acne treatments,0.010933973
15739,how to get rid of dry skin,0.01091672
15740,ganglion cyst foot,0.010896169
15741,rid of acne,0.010891307
15742,fat burning foods,0.010848388
15743,acl tear symptoms,0.01084829
15744,triple bypass surgery,0.010842757
15745,sciatica exercises,0.0107379295
15746,top of foot pain,0.010695051
15747,cellulite treatment,0.010645699
15748,metformin dosage,0.010600055
15749,psychology uk,0.010573953
15750,can dogs eat pineapple,0.010537003
15751,vicks sinex,0.010532329
15752,treatment for bipolar disorder,0.01052743
15753,leech therapy,0.010520268
15754,journal of the american college of cardiology,0.01045765
15755,open angle glaucoma,0.010454427
15756,gp surgeries,0.010448768
15757,apple cider vinegar acne,0.010415491
15758,metronidazole and alcohol,0.0103712315
15759,thoracic spine,0.01033834
15760,carbs in popcorn,0.010336365
15761,prostate biopsy,0.010332236
15762,ingrown toenail home treatment,0.010299752
15763,drug addiction statistics,0.010295393
15764,side effects of tramadol,0.010270848
15765,hypothyroidism treatment,0.010270013
15766,statins side effects,0.010139924
15767,brachial artery,0.01012677
15768,fast metabolism diet,0.010110075
15769,kidney stones treatment,0.010094728
15770,rehabilitation,0.010064866
15771,vitamin e oil,0.010057382
15772,trigeminal neuralgia treatment,0.010053717
15773,orthodontic,0.0100425035
15774,diabetic nerve pain,0.010016857
15775,acid reflux treatment,0.0099835545
15776,hyperhidrosis treatment,0.009961799
15777,alli diet pills reviews,0.00994082
15778,incentive spirometry,0.0099281045
15779,breast reconstruction,0.009890389
15780,the abs diet,0.009857137
15781,good calories bad calories,0.009843798
15782,surgery games online,0.009840792
15783,glaucoma surgery,0.00982843
15784,sensory processing disorder symptoms,0.009809449
15785,osteoporosis symptoms,0.009751353
15786,sciatic nerve symptoms,0.009670803
15787,brain cancer survival rate,0.00966838
15788,anatomy of ear,0.009664478
15789,osteoporosis risk factors,0.009660466
15790,hysterectomy surgery,0.009648329
15791,symptoms of osteoporosis,0.009641439
15792,fatty liver treatment,0.00960874
15793,blood pressure meds,0.009565141
15794,what is narcolepsy,0.009527389
15795,calories in watermelon,0.009483482
15796,nihr,0.009409536
15797,cognitive therapy,0.009356219
15798,raynauds phenomenon,0.009350916
15799,what is epilepsy,0.009348292
15800,left atrial enlargement,0.009337927
15801,functional mri,0.009323618
15802,practice manager,0.009313859
15803,why do i crave salt,0.0093027465
15804,retainers,0.009296702
15805,omega 3 fatty acids,0.009289797
15806,foods high in iodine,0.009273874
15807,dental claim form,0.009267505
15808,causes of hypertension,0.009251013
15809,vitamins for energy,0.009204276
15810,disability discrimination,0.009132162
15811,morphine side effects,0.00909524
15812,what is anosmia,0.009091619
15813,creatine before or after workout,0.00908003
15814,ankle tendons,0.009079356
15815,fat burning pills,0.009076878
15816,surgical tools,0.009053599
15817,heart surgeon,0.009042086
15818,symptoms of acid reflux,0.009041088
15819,acne medication,0.009013159
15820,what is creatine,0.008983098
15821,vagal nerve stimulator,0.008974814
15822,surgery recovery,0.008970164
15823,lemon juice for acne,0.008888468
15824,angiogram procedure,0.008884378
15825,bottom of foot pain,0.0088839
15826,creatine side effects,0.0088778585
15827,what is a seizure,0.008832589
15828,toothpaste for acne,0.008762557
15829,blue light therapy,0.008740228
15830,effects of alcohol,0.008727918
15831,iodine rich foods,0.008698162
15832,benefits of turmeric,0.008695755
15833,night splint,0.0086046085
15834,what is amitriptyline,0.008594023
15835,carbs in a banana,0.008593295
15836,relaxation techniques for anxiety,0.008590973
15837,health benefits of coffee,0.008575793
15838,anorexia definition,0.008506663
15839,posterior tibial pulse,0.008434562
15840,side effects of valium,0.008419611
15841,muscle pain in legs,0.008389328
15842,how long are your intestines,0.008363677
15843,how to get rid of razor burn,0.008356016
15844,amount of caffeine in coffee,0.00829996
15845,vicks vapour,0.008258492
15846,how to get rid of a pimple overnight,0.008194666
15847,is 36.5 a temperature,0.008074159
15848,sleep training,0.008054733
15849,how much caffeine,0.008009673
15850,blood thinners,0.008008949
15851,viagra dosage,0.00800273
15852,cardiac diet,0.007975515
15853,renal calculus,0.007953627
15854,massage therapy jobs,0.007944502
15855,nicotine patches,0.007924576
15856,symptoms of sleep deprivation,0.007877473
15857,hypertension symptoms,0.007834643
15858,gp surgery near me,0.0077683097
15859,cervical spine,0.007754335
15860,temazepam dosage,0.007748108
15861,aortic aneurysm,0.007737905
15862,steroid injection side effects,0.007733591
15863,hip pain after running,0.007675359
15864,spinal accessory nerve,0.007637551
15865,gp practices,0.007636427
15866,function of carbohydrates,0.007611718
15867,brain aneurism,0.007601887
15868,what is gabapentin,0.007550817
15869,brain surgeon,0.007532079
15870,alcohol and blood pressure,0.0074980184
15871,skin cancer treatment,0.0074810414
15872,temperature 36.5,0.0074429475
15873,biochemistry personal statement,0.007427765
15874,benefits of water,0.0073469523
15875,gp practice manager,0.0073296726
15876,nicotine withdrawal timeline,0.007240273
15877,nicotine withdrawal,0.007184338
15878,stop snoring,0.0071316436
15879,frailty,0.0071301237
15880,ikea chest,0.007121451
15881,what is a bruise,0.0071070828
15882,alcohol effects,0.006934357
15883,lumbar stenosis,0.0069122063
15884,amyotrophic lateral sclerosis,0.0069117732
15885,doxycycline dosage,0.0068997983
15886,symptoms of sunstroke,0.006889874
15887,water retention remedies,0.0067676455
15888,symptoms of a kidney stone,0.0067601
15889,frozen shoulder exercises,0.0067494363
15890,calories in skim milk,0.0067141466
15891,proton therapy,0.006713353
15892,temporal lobe seizures,0.0066948403
15893,stomach ulcer diet,0.006611349
15894,foods high in vitamin d,0.006575196
15895,nhs grad scheme,0.006527927
15896,foods high in vitamin b,0.0064710677
15897,foods that lower blood sugar,0.00643517
15898,uric acid level,0.0064221267
15899,thoracic outlet syndrome symptoms,0.0064196996
15900,loratadine dosage,0.0063893683
15901,sore heel,0.006388314
15902,is 39 a high temperature,0.006357493
15903,xanax dosage,0.0063519087
15904,mini mental state exam,0.006345542
15905,symptoms of nicotine withdrawal,0.006339006
15906,ganglion cells,0.0062548793
15907,elderly care,0.006249275
15908,how many calories do you burn having sex,0.0062064976
15909,systolic heart failure,0.0062039047
15910,apple cider vinegar for weight loss,0.00618062
15911,methadone side effects,0.0061693247
15912,how to get rid of earache,0.006120354
15913,calories in a watermelon,0.0061199237
15914,pulmonary artery pressure,0.0061163753
15915,heat stroke vs heat exhaustion,0.006027559
15916,forensic pathologist,0.0058787335
15917,pineapple calories,0.00585708
15918,physiotherapy associates,0.0058273487
15919,vitamin b complex benefits,0.005764656
15920,get rid of earache,0.0057219304
15921,how to get rid of varicose veins,0.0056343675
15922,how much caffeine is in coffee,0.0055486523
15923,what does melanoma look like,0.0055064373
15924,medication for adhd,0.005442189
15925,broccoli calories,0.0053887013
15926,model of a plant cell,0.00538675
15927,ocular albinism,0.0053635947
15928,seizures in adults,0.005332755
15929,symptoms of carpal tunnel,0.005305622
15930,function of epithelial tissue,0.005292479
15931,recovery time,0.0052852184
15932,how to become a dentist,0.0052827634
15933,natural sleep remedies,0.005218461
15934,atherosclerosis,0.005101301
15935,how to treat an ingrown toenail,0.005095501
15936,thymus gland function,0.0050819013
15937,sunburn skin,0.005078867
15938,pinched sciatic nerve,0.0050313594
15939,forensic science,0.005025929
15940,knee replacement surgery recovery,0.0050199777
15941,hydrotherapy,0.00496291
15942,carbs in fruit,0.0049454505
15943,occult fracture,0.0049420036
15944,cranial nerves,0.004807487
15945,lichen planus treatment,0.004806729
15946,acne treatments,0.004787013
15947,alzheimers symptoms,0.004728728
15948,symptoms of high blood pressure,0.004705254
15949,doxycycline for acne,0.004675761
15950,brain tumour research,0.0046594962
15951,how many calories in a chicken,0.0046489397
15952,wards,0.0046373885
15953,low potassium diet,0.0046296977
15954,ayurvedic diet,0.0045225043
15955,ammonia levels,0.004492132
15956,vitamins for memory,0.004458472
15957,pulmonary capillary wedge pressure,0.0044336654
15958,vasectomy procedure,0.004421789
15959,ibuprofen dosage,0.0044065937
15960,kidney removal,0.004386293
15961,steroid side effects,0.004376838
15962,buy citric acid,0.004307665
15963,vitamins for hair loss,0.0043031983
15964,noro,0.0042813867
15965,what is a stroke,0.0042551756
15966,vicks vaporizer,0.0042173006
15967,what is a hernia,0.0041393824
15968,does muscle weigh more than fat,0.0041366816
15969,ear cleaning,0.004092592
15970,tramadol for dogs,0.0040833578
15971,benefits of smoking,0.00408102
15972,contraindications,0.004033804
15973,what is sciatica,0.004021355
15974,low testosterone symptoms,0.0040141903
15975,coffee health benefits,0.003939757
15976,vitamin a benefits,0.003922574
15977,what is carpal tunnel syndrome,0.0038713831
15978,adhd treatment,0.003779091
15979,hernia repair,0.003765503
15980,pulmonary arteries,0.0037254626
15981,diet pill reviews,0.0036389818
15982,gp practice near me,0.0036146399
15983,foods high in vitamin k,0.0035837144
15984,prostate function,0.00357424
15985,function of cardiac muscle,0.0033646412
15986,st james surgery,0.0033566207
15987,is diet coke bad for you,0.0033349618
15988,erection pills,0.0033091083
15989,muscle relaxants,0.003134206
15990,alcohol related deaths,0.0031236038
15991,stroke treatment,0.0030633956
15992,test for sulphate ions,0.0030241571
15993,what causes shin splints,0.0030101324
15994,benefits of magnesium,0.0029252544
15995,ankle sprain treatment,0.002921801
15996,aspirin dosage,0.002916731
15997,can you overdose on ibuprofen,0.0029054023
15998,calories in pear,0.002896524
15999,camden and islington nhs foundation trust,0.002889758
16000,chest guidelines,0.0028278604
16001,injectable steroids,0.0027466267
16002,laser ablation,0.0027425326
16003,acid base,0.0027255416
16004,get rid of dry skin,0.002679566
16005,tethered spinal cord,0.0026096776
16006,tapioca starch,0.0025955942
16007,lamictal side effects,0.0025822045
16008,how to get rid of acne,0.002477076
16009,cushings triad,0.0024183132
16010,borderline personality disorder symptoms,0.0024057683
16011,benefit test on animals,0.002284985
16012,salt water flush,0.0022848817
16013,enzymes in the body,0.0022792257
16014,effects of quitting smoking,0.002227025
16015,39 degrees,0.0022170246
16016,which ear is the gay ear,0.0022109002
16017,how to thicken soup,0.0021434575
16018,excessive ear wax,0.0021240376
16019,monster rehab,0.0021028817
16020,histrionic personality disorder symptoms,0.0020881277
16021,ruptured ear drum,0.002086008
16022,recovery position,0.0020460384
16023,sleepy sun,0.0019469522
16024,folic acid dosage,0.0019376068
16025,symptoms of crabs,0.0019299649
16026,what foods are high in potassium,0.0019249823
16027,ecstasy side effects,0.0019167662
16028,almonds health benefits,0.0018725405
16029,tooth extraction aftercare,0.0018324517
16030,temporal artery biopsy,0.0017459514
16031,quitting smoking side effects,0.0016892273
16032,weight loss surgery,0.0016573779
16033,nitric acid,0.0016042935
16034,drinking water to lose weight,0.0015936513
16035,minimally invasive surgery,0.0015416946
16036,effects of high blood pressure,0.0015275087
16037,best way to get rid of acne,0.0015273578
16038,spinal nerves,0.0015119705
16039,award in education and training,0.0014720857
16040,ulcer symptoms,0.001445055
16041,how to eat avocado,0.0014354158
16042,acne pills,0.0014015697
16043,effects of acid rain,0.0013799686
16044,carbs in watermelon,0.0013509002
16045,cardiac science,0.0012520738
16046,cataract surgery recovery,0.0012431145
16047,what is osteoporosis,0.0011655046
16048,craniofacial duplication,0.0011349097
16049,workout calories,0.0011250898
16050,what is an aneurysm,0.001118457
16051,toenail fungus treatment,0.0010989308
16052,thumb splint,0.0010598749
16053,acne scarring,0.0010270923
16054,abs diet,0.001006566
16055,omega fatty acids,0.000956133
16056,essential fatty acids,0.0008907188
16057,ingrown toenail remedies,0.00082319323
16058,tmj surgery,0.0007663928
16059,cardiac muscle function,0.0007593911
16060,steroid cycles,0.00073353015
16061,kidney stones diet,0.0006994754
16062,sunstroke symptoms,0.0006377436
16063,pulmonary embolism treatment,0.00063538644
16064,appetite suppressant pills,0.0006308742
16065,how to clear acne,0.0006075837
16066,how to treat a sprained ankle,0.0005982537
16067,tibial plateau fracture,0.0005966909
16068,dementia friendly,0.0005505793
16069,biotics research,0.0005265977
16070,achilles pain,0.0004636757
16071,good cholesterol,0.00041739084
16072,lumbar lordosis,0.0004102257
16073,triage definition,0.00035425276
16074,lorazepam dosage,0.00034282124
16075,foods high in potassium,0.00033162907
16076,tertiary structure of protein,0.00030566193
16077,cosmetic contacts,0.00030219927
16078,dry scalp remedies,0.00025512464
16079,roadside drug test,0.000120347366
16080,cervical traction,0.000102136284
16081,osteoporosis prevention,7.8786165e-05
16082,mindfulness based stress reduction,5.5626966e-05
16083,hydrocodone withdrawal,5.360134e-05
16084,stratified squamous epithelium,5.021505e-05
16085,endothelial dysfunction,2.6151538e-06
16086,adrenal fatigue diet,-2.188189e-05
16087,side effects of alcohol,-4.175678e-05
16088,how to get rid of pimples overnight,-6.281957e-05
16089,dietitian jobs,-6.624684e-05
16090,pinched nerve treatment,-8.856878e-05
16091,tonic neck reflex,-0.00011820905
16092,anatomy of the ear,-0.00012230873
16093,best acne treatment,-0.00016059913
16094,ortho,-0.0001729317
16095,spinal decompression,-0.00021539442
16096,phd diet,-0.00023761205
16097,is sodium,-0.00030700676
16098,symptoms of alcohol withdrawal,-0.0003077248
16099,does acupuncture work,-0.0003220793
16100,practice manager jobs,-0.00032873824
16101,neuro sleep,-0.00035229512
16102,rehab centers,-0.00037447363
16103,human resource management,-0.00047054514
16104,research grants,-0.0005195569
16105,alcohol rehab,-0.0005407324
16106,can dogs eat blueberries,-0.0005496498
16107,orthotics,-0.0005557388
16108,night splints,-0.0005858056
16109,exercise calories,-0.0006457567
16110,symptoms of prostate cancer,-0.0006551407
16111,what is acne,-0.0007249974
16112,cognitive behavioral therapy,-0.0007840004
16113,prostate cancer stages,-0.0008307714
16114,scar cream,-0.0008328296
16115,foods rich in potassium,-0.0008350052
16116,down syndrome life expectancy,-0.0008459091
16117,laparoscopic appendectomy,-0.000904046
16118,pulled hamstring treatment,-0.0009147823
16119,foot pain bottom of foot,-0.0009364309
16120,embolism definition,-0.0009484887
16121,ulcer treatment,-0.0010064747
16122,gp practice manager jobs,-0.0011185817
16123,virtual surgery,-0.0011583995
16124,hernia surgery,-0.001170516
16125,shoulder replacement surgery,-0.001193244
16126,potassium rich foods,-0.0012030322
16127,brain foods,-0.0012274403
16128,carpal tunnel symptoms,-0.0012613321
16129,taste buds on tongue,-0.0012620073
16130,blood alcohol levels,-0.0012917006
16131,how many calories in watermelon,-0.0012989789
16132,acne home remedies,-0.0013254192
16133,hair growth pills,-0.0013367869
16134,how to treat acne,-0.0013415366
16135,foods to avoid with acid reflux,-0.0013694288
16136,popcorn calories,-0.0013700426
16137,neck surgery,-0.0014202818
16138,symptoms of borderline personality disorder,-0.001444811
16139,diastolic dysfunction,-0.0014794692
16140,quadruple bypass surgery,-0.0014920253
16141,rice calories,-0.0015849546
16142,carpal tunnel syndrome symptoms,-0.0016325917
16143,gp surgery jobs,-0.0016580429
16144,annals of neurology,-0.001689082
16145,salt water cleanse,-0.0016908776
16146,what does a heart attack feel like,-0.0018266737
16147,foods high in vitamin a,-0.0019343644
16148,asbestos testing,-0.0019513182
16149,diet pills that actually work,-0.0020251125
16150,acne diet,-0.0020889137
16151,rotator cuff surgery recovery,-0.0021215137
16152,cushing disease in dogs,-0.0021261438
16153,aortic valve stenosis,-0.0021345522
16154,chemicals in cigarettes,-0.0021359734
16155,ulcer pain,-0.0021490548
16156,vasectomy side effects,-0.0021514613
16157,aorta aneurysm,-0.0021614209
16158,define anosmia,-0.0021794653
16159,what is prostate cancer,-0.0022598691
16160,neuroscience personal statement,-0.0022655139
16161,virtual surgery games,-0.002311699
16162,ganglion cyst treatment,-0.0023991317
16163,bariatric diet,-0.002455037
16164,smooth muscle tissue,-0.0024864227
16165,accutane side effects,-0.0024981685
16166,whole food plant based diet,-0.0025097448
16167,dry scalp home remedies,-0.0025381148
16168,hydrogen peroxide ear,-0.0025433963
16169,hypertension medications,-0.002616588
16170,alcohol withdrawl,-0.0026259068
16171,meniscus tear treatment,-0.0026600137
16172,thoracic aortic aneurysm,-0.0027129557
16173,prostate enlargement,-0.002732994
16174,cardiac index,-0.0028065853
16175,diastolic heart failure,-0.0028102174
16176,epilepsy in dogs,-0.0028325617
16177,fat burning supplements,-0.0028443113
16178,cold laser,-0.0028713625
16179,saturated fat foods,-0.0029008277
16180,prostate surgery,-0.0029145014
16181,mri cost,-0.0029316451
16182,stenosis definition,-0.00294381
16183,reiki healing,-0.0030005705
16184,inguinal ligament,-0.003035685
16185,function of smooth muscle,-0.0030773971
16186,how much caffeine in coffee,-0.0030783564
16187,benefits of vitamin d,-0.0032357685
16188,bicarbonate ion,-0.0034227073
16189,apple cider vinegar health benefits,-0.0034262277
16190,renal artery stenosis,-0.003448896
16191,symptoms of hypertension,-0.0034493394
16192,athletes foot cure,-0.0034804493
16193,toothpaste on acne,-0.0036208443
16194,getting rid of acne,-0.0037432574
16195,referral form,-0.0037568067
16196,symptoms of low testosterone,-0.003803648
16197,shampoo for dry scalp,-0.0038645705
16198,boots,-0.003869813
16199,whole foods plant based diet,-0.0038721561
16200,garlic health benefits,-0.003903482
16201,signs of prostate cancer,-0.0039207824
16202,mri with contrast,-0.0039364677
16203,occupational,-0.003982557
16204,normal creatinine levels,-0.004084278
16205,plantar fasciitis treatment,-0.0041942745
16206,benefits of quitting smoking,-0.0042747064
16207,calories in spaghetti,-0.0043396354
16208,hip replacement surgery,-0.004360242
16209,adrenal fatigue treatment,-0.004379509
16210,heart failure guidelines,-0.0044046156
16211,best fat burning foods,-0.0044178534
16212,calories in a strawberry,-0.0044581667
16213,colloidal silver benefits,-0.0044807754
16214,how to get rid of body acne,-0.004551921
16215,ecstacy cigarettes,-0.004568029
16216,postural hypotension,-0.0046122763
16217,medical device tax,-0.004649204
16218,how to get rid of back acne,-0.0047191344
16219,testosterone pills,-0.0047543496
16220,natural remedies for high blood pressure,-0.0048654824
16221,gallbladder removal surgery,-0.0048693456
16222,anterior pituitary,-0.0048858784
16223,carotid dissection,-0.004889423
16224,acne treatment,-0.004905112
16225,energy pills,-0.005015432
16226,therapy lyrics,-0.00510031
16227,appendectomy recovery,-0.0051220227
16228,cervical vertebrae,-0.0051473193
16229,side effects of anesthesia,-0.005159391
16230,side effects of creatine,-0.0051743686
16231,practice management,-0.0052077863
16232,acne remedies,-0.0053011887
16233,sodium hydroxide msds,-0.0053661885
16234,diet after gallbladder removal,-0.0053820796
16235,make bread crumbs,-0.005383268
16236,brachial pulse,-0.0054835156
16237,electrolyte drinks,-0.0054883324
16238,alcohol withdrawal treatment,-0.005505614
16239,bicarbonate of soda,-0.005563019
16240,numbness in hands and feet,-0.005580103
16241,inguinal hernia symptoms,-0.0055926237
16242,lithium toxicity symptoms,-0.00562011
16243,ethical considerations in research,-0.005670258
16244,tmj exercises,-0.005714923
16245,rhinoplasty recovery,-0.005761169
16246,how to cure shin splints,-0.005829703
16247,mitral,-0.005832985
16248,skin peeling,-0.005902853
16249,operation recovery,-0.0059207226
16250,acid reflux diet,-0.005949497
16251,thoracic vertebrae,-0.0060052425
16252,anosmia meaning,-0.006024231
16253,structure of nervous tissue,-0.006043271
16254,citalopram dosage,-0.0060486672
16255,stages of dementia,-0.006133966
16256,side effects of quitting smoking,-0.006184235
16257,fat burning diet,-0.006205138
16258,effects of acid,-0.0062196497
16259,veins and arteries,-0.0062522143
16260,scoliosis brace,-0.0063124746
16261,audiology,-0.0063700955
16262,dry scalp treatment,-0.006422895
16263,adult adhd test,-0.0064359605
16264,age related macular degeneration,-0.006436735
16265,anosmia definition,-0.0064490866
16266,health benefits of garlic,-0.006482873
16267,plantar fasciitis night splint,-0.006616818
16268,borderline personality disorder test,-0.0066314097
16269,kidney stone treatment,-0.006694504
16270,prostate cancer survival rate,-0.0067456923
16271,surgery games for kids,-0.006827349
16272,prostate cancer survival rates,-0.006865464
16273,what is methadone,-0.0069182348
16274,cervical spine anatomy,-0.0069509186
16275,calories in a pear,-0.007062721
16276,foods high in sodium,-0.007066463
16277,does creatine work,-0.0071287155
16278,is tramadol an opiate,-0.0071469806
16279,receeding gums,-0.007165651
16280,does hypnosis work,-0.00717366
16281,home remedies for high blood pressure,-0.007229274
16282,sunburnt face,-0.007275831
16283,natural acne remedies,-0.007287897
16284,creatine levels,-0.0073005
16285,burn calories,-0.0075378865
16286,what is neuropathy,-0.0075523015
16287,slipped disc symptoms,-0.0077093346
16288,leyland surgery,-0.0077382885
16289,foods with no carbs,-0.0077501535
16290,aneurysm symptoms,-0.007837279
16291,uric acid diet,-0.007880236
16292,what does the thyroid do,-0.007891927
16293,orthopaedic surgeon,-0.007961177
16294,diazepam dosage,-0.008019272
16295,how to get rid of an ingrown toenail,-0.008053463
16296,thrombolysis,-0.00808195
16297,tea tree oil for acne,-0.008084215
16298,left anterior descending artery,-0.00812869
16299,magnet therapy,-0.008134812
16300,home remedies for acne,-0.008204158
16301,accutane and alcohol,-0.008272346
16302,effects of ecstasy,-0.008289014
16303,health benefits of apple cider vinegar,-0.008290861
16304,spider bite treatment,-0.0083449185
16305,sciatica treatment,-0.0083523
16306,narrow angle glaucoma,-0.008353531
16307,what is uric acid,-0.008377347
16308,ecstasy effects,-0.008397102
16309,numbness in fingers,-0.008403763
16310,narcotic analgesics,-0.008453279
16311,carbs in broccoli,-0.008463463
16312,fat flush diet,-0.008468457
16313,how to prevent shin splints,-0.008519687
16314,electronic stethoscope,-0.008529007
16315,how to make a plant cell model,-0.0086457
16316,symptoms of hyperthyroidism,-0.008667521
16317,treatment for vertigo,-0.008692937
16318,bread calories,-0.008699268
16319,nhs property services,-0.0087169
16320,radiology school,-0.008725484
